"Link","Type","Title","Description","By","Country","Rating","Categories","Colors"
"https://www.awwwards.com/sites/destiny-planet-view","Month","Destiny Planet View","Get to know your future enemies in this planetary production that lets you explore the universe of Destiny. Walk the Moon, Mars and Venus Google Street View style and learn all about Earth’s most-anticipated game.","MediaMonks","Netherlands",7.85,"Games & Entertainment,Promotional,Technology,Navigation Menu,Parallax","Black,Orange,Yellow"
"https://www.awwwards.com/sites/a-spacecraft-for-all","Month","A Spacecraft for All","Explore the 36-year-long journey of the ISEE-3 spacecraft in this Chrome Experiment. Watch an interactive documentary, read its instrument data, and view a live simulation of its position in our solar system.","Google Creative Lab ","United States",7.81,"Film & TV,Technology,Web & Interactive,Animation,Colorful,Fullscreen,Graphic design,Video,WebGL","Black,Blue,Silver"
"https://www.awwwards.com/sites/thecapitol-pn","Month","TheCapitol.pn","To preserve a peaceful and prosperous Panem, Watson/DG created TheCapitol.pn as a touchstone for Lionsgate’s Mockingjay: Part 1 digital campaign. The Capitol’s main hub focuses on the citizens of Panem, projecting unification and empathy through visual and textual cues. The site is almost entirely white, complete with video broadcasts from Snow, interactive WebGL content, and regularly updated content on Capitol TV.","WatsonDG ","United States",7.62,"Film & TV,Web & Interactive,HTML5,WebGL","Design Websites"
"https://www.awwwards.com/sites/over-the-hills","Month","Over the Hills","For their first collaboration, the ultranoir agency and the artist McBess invite you to discover “Over the Hills”, an innovative digital experience combining WebGL, 3D Sound and funny interactions.","ultranoir","France",7.75,"Art & Illustration,Music & Sound,Web & Interactive,Unusual Navigation,HTML5,WebGL","Black,White"
"https://www.awwwards.com/sites/jam3-site","Month","Jam3 Site","Jam3’s latest site is a classic design mixed with particles, WebGL, CSS, ThreeJS and a whole whack of other acronyms that create sexy animations. Heck, there’s even a Vanity Fair style portrait of all of us.","Jam3","Canada",7.87,"Business & Corporate,Design Agencies,Web & Interactive,Animation,Clean,CSS Framework,HTML5,WebGL",""
"https://www.awwwards.com/sites/sortie-en-mer-a-trip-out-to-sea","Month","Sortie en mer (a trip out to sea)","""THIS IS INCREDIBLE""@wtrfyffe - ""SO well done!""@JAMESJOSEPH66 - ""I learned my lesson""@GabrielTupper - Absolutely terrifying""@Renattaism - ""literally breathtaking!""@Senta_Phyllis","CLM BBDO Wanda Digital grouek","France",7.71,"Culture & Education,Games & Entertainment,Mobile & Apps,Fullscreen,Infinite Scroll,Unusual Navigation,Video,HTML5,WebGL","Blue"
"https://www.awwwards.com/sites/i-remember","Month","I-remember","Metaphor of the effects of Alzheimer's disease on the brain, the site will disappear if it is not given memories. We used custom GLSL shaders for the particles and custom Post-Processing GLSL shaders for the effects.","WERKSTATT","France",8.08,"Institutions,WebGL","Black,White,Yellow"
"https://www.awwwards.com/sites/volkswagen-sportscars","Month","Volkswagen Sportscars","Video games have defined the way we picture sports cars in the digital world. So what better way to present the VW sports car range than using the same codes, look and feels ? Discover the lines, compare the specs and feed your passion and enthusiasm for sports cars with this dedicated experience by Volkswagen","DDB Paris","France",8.2,"Sports,Web & Interactive,Navigation Menu","Black"
"https://www.awwwards.com/sites/huge-inc","Month","Huge","We create experiences that transform brands, grow businesses and make people’s lives better. We create small teams working on big challenges in honest collaboration with our clients.","Huge Inc. ","United States",7.96,"Business & Corporate,Design Agencies,Clean,Flexible,Responsive Design","Black,Pink,White"
"https://www.awwwards.com/sites/a-journey-through-middle-earth","Month","A Journey Through Middle-earth","Inspired by the epic fantasy adventure “The Hobbit: The Desolation of Smaug,” “A Journey Through Middle-earth,” is a new Chrome Experiment that brings the locations and characters from “The Hobbit” trilogy to life.","North Kingdom","Sweden",8.61,"Games & Entertainment,Mobile & Apps,Web & Interactive,CSS","Green,Orange,Yellow"
"https://www.awwwards.com/sites/pharrell-williams-24-hours-of-happy","Month","PHARRELL WILLIAMS - 24 HOURS OF HAPPY","The World's first 24 hour music video. The interactive video for “Happy” allows you to watch Pharrell and other people dancing to the song at any hour of the day!","Anonymous","France",8.28,"Film & TV,Music & Sound,Web & Interactive,Unusual Navigation,Video,CSS3,HTML5","Black,Yellow"
"https://www.awwwards.com/sites/enjoy-your-privacy","Month","Enjoy Your Privacy","Built in HTML5 with our proprietary Copper framework, EnjoyYourPrivacy is an interactive second-screen experience that gives users a view of might happen if their device is unprotected.","Jam3","Canada",8.08,"Web & Interactive,Clean,Fullscreen,Video,HTML5","Black,White,Yellow"
"https://www.awwwards.com/sites/gravity","Month","Gravity","The official site for Alfonso Cuaron’s movie Gravity, featuring Spacewalk, an immersive WebGL experience recreating the visceral feelings of being alone in the vastness of space.","B-Reel ","United States",8,"Web & Interactive,Fullscreen,Video,CSS3,HTML5,WebGL","Black,Green"
"https://www.awwwards.com/sites/just-a-reflektor","Month","Just A Reflektor","""Just A Reflektor"" is an interactive film directed by Vincent Morisset featuring a new song from Montreal-based rock band Arcade Fire. The film is designed to play on your computer's web browser while you cast a ""virtual projection"" on the screen using your mobile device. This is accomplished by holding up your mobile device in front of your computer’s webcam, which recognizes a code on the device's screen and is able to determine the device's position in real space.","AATOAA Google Creative Lab UNIT9 ","United States",8.27,"Web & Interactive,Fullscreen,Texture,Unusual Navigation,Video,HTML5,WebGL","Black"
"https://www.awwwards.com/sites/hotelstyle","Month","Hotelstyle","Welcome Gentleman","AQuest","Italy",7.68,"Fashion,Fullscreen,Parallax,Responsive Design,CSS3,HTML5,jQuery","Black,White"
"https://www.awwwards.com/sites/tool-of-north-america-2","Month","Tool of North America","Tool's latest HTML5 experience, developed in house with its own custom framework, showcases over 200 award winning live action and digital content projects in a fluid CSS 3D environments.","Tool ","United States",8,"Web & Interactive,Big Background Images,Clean,Fullscreen,Parallax,Video,HTML5","Black,Red,White"
"https://www.awwwards.com/sites/the-kings-of-summer-tumblr-site","Month","The Kings of Summer Tumblr Site","Utilizing the film’s hand-drawn aesthetic and witty humor, WDG created a theatrical Tumblr site for ‘The Kings of Summer’ showcasing images, animated GIFs and custom illustrations.","Watson/DG ","United States",7.75,"Film & TV,Social Integration",""
"https://www.awwwards.com/sites/super-sync-sports","Month","Super Sync Sports","Chrome Super Sync Sport is a new Chrome Experiment that enables you to sync your mobile devices to your computer to run, cycle and swim.  The game allows you to select one of 50 avatars and compete with up to three of your friends","Google Creative Lab ","United Kingdom",7.82,"Games & Entertainment,Animation,Colorful,Responsive Design,Unusual Navigation,CSS3,HTML5","Yellow"
"https://www.awwwards.com/sites/into-the-arctic-greenpeace-1","Month","Into the Arctic - Greenpeace","Take a journey into the Arctic and explore for yourself its natural wonders, the threat of the encroaching oil industry, and follow the struggle to Save the Arctic.","Hello Monday","Denmark",7.92,"Promotional,Animation,CSS3,HTML5","Blue,Orange,Silver"
"https://www.awwwards.com/sites/escape-flight","Month","Escape Flight","A smarter flight search service that has been specifically designed to inspire people in the big cities, who are looking for a last-minute, sunny getaway.","B-Reel Nuok Dogstudio ","United States",8.16,"Other,Big Background Images,Clean,Flexible,Fullscreen,Icons","Black,White,Yellow"
"https://www.awwwards.com/sites/find-your-way-to-oz-1","Month","Find Your Way To Oz","A Chrome experiment inspired by the upcoming Disney film ‘Oz the Great and Powerful’. UNIT9 has developed this immersive experience with 3D scenes built entirely on WebGL and CSS3.","Anrick Bregman UNIT9 Ltd ","United Kingdom",8.46,"Web & Interactive,Animation,Responsive Design,CSS3,HTML5","Black,Blue,Yellow"
"https://www.awwwards.com/sites/the-twelve","Month","The Twelve","The Twelve is a creative studio dedicated to crafting strong, meaningful image.We believe there is another way of seeing things - the way you see them, the way you wish them to be seen","The Twelve","France",7.41,"Design Agencies,Big Background Images,Minimal,Responsive Design,Unusual Navigation,Video,CSS3","Black,White"
"https://www.awwwards.com/sites/jam-with-chrome-1","Month","Jam with Chrome","JAM with Chrome is a collaborative live music experience in your browser, that makes use of several web technologies and Google products, to allow you and up to three of your friends to jam together in real time.","Google Creative Lab ","United States",8.21,"Music & Sound,Clean,Icons,Minimal,Vector","Green,Silver,White"
"https://www.awwwards.com/sites/clouds-over-cuba","Month","Clouds Over Cuba","Leveraging HTML5, Javascript and web socket technology, CloudsOverCuba.com is an immersive experience that documents the full story of the Cuban Missile Crisis and exhibits an unprecedented integration of desktop and mobile platforms for the documentary film format. As the documentary unfolds, dozens of archival photos, videos, documents and audio recordings are automatically added to a digital dossier that is synced to key moments during the film. Clouds Over Cuba takes a unique approach towards optimizing the content experience based on the platform the viewer is on.  Mobile users on Chrome and Safari browsers can sync their mobile or iPad devices with the film. This allows viewers to access supporting content from the documentary on their mobile device as it unfolds during the film and consume it when and where they want to.  The full documentary film experience is viewable on desktop browser. Also, users get a chance to navigate a thought provoking fictional “What if” scenario, showing how the world might be different today had the crisis had escalated into nuclear war.","Tool ","United States",8.2,"Culture & Education,Film & TV,Flexible,Unusual Navigation,HTML5","Black,Brown"
"https://www.awwwards.com/sites/moma-century-of-the-child","Month","MoMA - Century of the Child","MoMA's ""Century of the Child"" exhibition surveys a century of modern design for children. Hello Monday created this HTML/Javascript site as a companion to the show, which features over 250 objects and 500 images.","hello monday","Denmark",7.47,"Art & Illustration,Animation,Colorful,Fullscreen","Blue,Brown,Silver"
"https://www.awwwards.com/sites/wk-amsterdam","Month","W+K Amsterdam","W+K Amsterdam's new shop window embraces responsiveness and social integration to showcase the culture of the international, creatively driven agency.","W+K Amsterdam","Netherlands",7.59,"Design Agencies,Big Background Images,Fullscreen,Responsive Design,Video,CSS3,HTML5,jQuery","Blue,White"
"https://www.awwwards.com/sites/chrome-web-lab","Month","Chrome Web Lab","See the magic of the web brought to life through 5 Chrome Experiments. Open to the world online. Live from the Science Museum, London.","Google Creative Lab and B-Reel ","United Kingdom",8.04,"Games & Entertainment,Promotional,Animation,Clean,Colorful,Fullscreen,Icons,Responsive Design,Video,CSS3,HTML5","Blue,Red,Silver,Yellow"
"https://www.awwwards.com/sites/build-with-chrome-2","Month","Build with Chrome","With the latest web technology in Chrome, you can now view 3D graphics right here in the browser. To show you how much fun this can be, we’ve created the world’s biggest LEGO® set.","North Kingdom","Sweden",7.8,"Business & Corporate,Animation,Clean,Flexible,Icons,CSS3","Blue"
"https://www.awwwards.com/sites/blacknegative","Month","Blacknegative","We are directors. motion designers, photographers, web designers, developers,  sound designers and we give you nothing less than the most beautiful ways to tell your story.","Sylvain Tran","France",7.98,"Games & Entertainment,Fullscreen,Minimal,Photography,CSS3,jQuery","Black"
"https://www.awwwards.com/sites/the-expressive-web","Month","The Expressive Web","Creating both a resource and showcase that highlights some of the most creative and expressive features being added to the web today.","Big Spaceship ","United States",7.4,"Promotional,Web & Interactive,Animation,CSS3,HTML5","Orange,Yellow"
"https://www.awwwards.com/sites/two-minute-teacher-test","Month","Two minute teacher test","HTML based test made as part of a campaign to recruit teachers in Norway. Adopts to screen sizes and works great on mobile devices. The link is a translated version of the test.","Try/Apt","Norway",7.9,"Games & Entertainment,Clean,Flexible,Minimal,Responsive Design,Single page,CSS3,HTML5","Black"
"https://www.awwwards.com/sites/air-jordan-2012","Month","Air Jordan 2012","The Air Jordan 2012 campaign flies consumers into the world of basketball’s first fully customizable shoe in an immersive digital experience built around a next-level, parallax scrolling HTML5 website.","Blast Radius","Canada",7.83,"Sports,Animation,Clean,Flexible,Fullscreen,Infinite Scroll,Minimal,Parallax,Single page,Video,HTML5","Blue"
"https://www.awwwards.com/sites/the-license-lab","Month","The  License Lab","Handcrafted Sonic Inspiration.  Select production music catalogs & exclusive commercial licensing.  Made in USA.","Martin Linde / Shawn Petersen / JD Hooge / Instrument ","United States",7.69,"Music & Sound,Animation,Clean,Flexible,Icons,Retro,Texture,Typography,CSS3,HTML5,jQuery","Black,Silver"
"https://www.awwwards.com/sites/captaindash","Month","CaptainDash","Shake up the Marketing world. CaptainDash produces dashboards in real time for marketers. Smart Data, Beautiful Infographics and Cool Interface are part of the new business intelligence.","Nicolas Rouyer","France",7.6,"Design Agencies,Animation,Clean,Flexible,Fullscreen,Icons,Vector,CSS3,jQuery","Green,Silver"
"https://www.awwwards.com/sites/kinetic-v5","Month","Kinetic V5","The website is styled after fanzines, which spawn non-professional and non-official content for the knowledge and pleasure of those who share their interests in various topics of interest and cultural phenomenons.","Kinetic Singapore","Singapore",7.94,"Design Agencies,Animation,Infinite Scroll,Single page,Texture,Typography,Unusual Navigation,Wordpress,HTML5,jQuery","Red"
"https://www.awwwards.com/sites/made-in-a-free-world-slavery-footprint","Month","Made in a Free World: Slavery Footprint","A survey designed to raise awareness about slavery in the supply chain of many products. The site allows you to track how many slaves work for you based on your lifestyle, the items of clothing you have, what you eat, the gadgets you own etc. The global slave trade is estimated to be over 27 million people working in supply chains for global products, often major brands aren't even aware of the slavery footprint present in their own supply chains. The site aims to raise awareness for this cause.","UNIT9 ","United Kingdom",8,"Mobile & Apps,Clean,Flexible,HTML5","Blue,Green"
"https://www.awwwards.com/sites/moment-skis","Month","Moment Skis","Moment Skis makes some of the finest boards in the industry, by hand, with US pride.","welikesmall ","United States",7.77,"Business & Corporate,E-Commerce,Flexible,Fullscreen,Infinite Scroll,Photography,Typography,HTML5,jQuery","Orange,Silver"
"https://www.awwwards.com/sites/360-c2-b0-langstrasse-zurich","Month","360° Langstrasse Zürich","Langstrasse - the most vibrant street of Zürich presented as the first webdocumentary of its kind: enjoy sights and sounds, scroll yourself through day and night, explore nearby tweets, 360° views and interviews.","Hinderling Volkart AG","Switzerland",7.67,"Promotional,Clean,Flexible,Infinite Scroll,Parallax,Unusual Navigation,Video,Social Integration,HTML5,jQuery","Black,Red"
"https://www.awwwards.com/sites/soulwire","Month","Soulwire","Experiments in code by Justin Windle (aka Soulwire), an interactive developer who likes to make creative &amp; interesting things with the latest web technologies :)","Justin Windle ","United Kingdom",8.24,"Web & Interactive,Animation,Clean,Fullscreen,Infinite Scroll,Minimal,HTML5,jQuery","Black,Silver"
"https://www.awwwards.com/sites/sony-piiq","Month","Sony PIIQ","A fresh new site for Sony PIIQ.","Odopod ","United States",8.04,"",",Blue,Silver"
"https://www.awwwards.com/sites/ultranoir-2","Month","ultranoir","New version of ultranoir.com using HTML5 &amp; CSS3 technologies.","ultranoir","France",8.08,"Design Agencies","Black,White"
"https://www.awwwards.com/sites/four-rooms-raffael-stuken","Month","four rooms / Raffael Stüken","»four rooms« is the inofficial name of my portfolio website at www.raffaelstueken.de. The goal was to develop a reduced and simple website in which selected projects are primarily represented by large images while info-texts, menus and other website-elements may stand back. Various options in site-navigation ask the user to choose his favorite.","Raffael Stüken / Büro für Grafik Design","Germany",7.33,"Web & Interactive","Silver"
"https://www.awwwards.com/sites/the-bullitt-agency","Month","The Bullitt Agency","The Bullitt Agency. A full service booking agency for top international DJs and producers. Compatible with iPad[gallery]","Sylvain Tran","France",7.7,"Music & Sound,CSS3,HTML5","Silver"
"https://www.awwwards.com/sites/francesco-bertelli","Month","Francesco Bertelli","I'm an Art Director and Design Technologist living in NYC, and currently working for The New York Times. I've been working as external consultant and web art director for many major italian advertising agencies, small design boutiques, and the two largest newspapers in Italy, since 2001.","Francesco Bertelli ","United States",7.15,"Web & Interactive","Blue,Brown"
"https://www.awwwards.com/sites/impala-webstudio","Month","Impala Webstudio","Impala Webstudio is a french webagency located in Roubaix, near Lille. We are specialized in websites creation and development : we make institutional websites, blogs, ecommerce, and also emarketing. Impala Webstudio is engaged in sustainable development approach and environmental protection.","Impala Webstudio","France",7.55,"Design Agencies,Clean","Green,Yellow"
"https://www.awwwards.com/sites/nike-better-world","Month","Nike Better World","Dedicated to serving the athlete and making a better world through sport[gallery]","Nike ","United States",8.19,"Business & Corporate,Games & Entertainment,Other,Big Background Images,Parallax","Brown"
"https://www.awwwards.com/sites/this-is-teixido","Month","This is Teixido","This is Teixido a branding, web/interface design studio that blah blah blah. In all seriousness, we can pretty much write whatever we want here and chances are, nobody will notice. The itsy bitsy spider went up the water spout. Down came the rain, and washed the spider out. See what we mean? Scroll down and find out why this happens...","Teixido","Paraguay",8.04,"Design Agencies,Web & Interactive","Silver,Yellow"
"https://www.awwwards.com/sites/image-mechanics","Month","Image Mechanics","Formed in New Zealand in 2004, Image Mechanics has gone from strength to strength since opening our Sydney studio, continuing to deliver premium branding, design and digital services.","Image Mechanics","Australia",7.9,"Design Agencies,Other","Black,Red,White"
"https://www.awwwards.com/sites/donq","Month","DonQ","Our company legacy is a living force that drives our constant quest to perfect the art of distillation. It is the collective wisdom passed down through six generations of the Serrallés family in over 145 years of crafting rum.","Odopod ","United States",7.2,"Business & Corporate,Games & Entertainment,Other","Black"
"https://www.awwwards.com/sites/treme","Month","Treme","Promotion website of HBO serie Treme for France[gallery]","ultranoir","France",7.64,"Film & TV","Blue,Brown,Green,Orange"
"https://www.awwwards.com/sites/wing-cheng","Month","Wing Cheng","","Wing Cheng","Netherlands",7.42,"Web & Interactive","White"
"https://www.awwwards.com/sites/dribbble-interactive-infographic","Month","Dribbble Interactive Infographic","","Jamie Brightmore ","United Kingdom",7.18,"Art & Illustration,Other,CSS3,HTML5","Pink,Silver"
"https://www.awwwards.com/sites/cafundo-estudio","Month","Blog Cafundó Estúdio","Cafundó is a digital design studio focused on motion graphics, animation, illustration and innovative media solutions. We hope to enlarge our network and meet creative people.","Guilherme Simoes","Brazil",7.4,"Magazine / Newspaper / Blog","Black,Silver"
"https://www.awwwards.com/sites/hyperakt","Month","Hyperakt","Hyperakt is an independent New York City design firm with a passion for creating work that effects change in the world around us.","Hyperakt ","United States",7.49,"Web & Interactive,Clean,Graphic design,Portfolio,jQuery","Orange,White"
"https://www.awwwards.com/sites/carbonmade","Month","Carbonmade","Carbonmade is an online portfolio service that helps you show off your work.","Carbonmade ","United States",7.28,"Business & Corporate,Other","Blue,Green,Pink"
"https://www.awwwards.com/sites/oliver-james","Month","Oliver James","web design","Lick","Studio",7.47,"Web & Interactive","Blue,Silver,White"
"https://www.awwwards.com/sites/duplos","Month","Duplos","Ricardo Mestre's Web Thingie","Ricardo Mestre","Portugal",6.81,"Web & Interactive,Animation,Texture,jQuery","Blue,Brown,Green,Orange"
"https://www.awwwards.com/sites/giraffe","Month","Giraffe","Giraffe Restaurants are a friendly and welcoming family restaurant with a world music feel and international dishes.","Engage Interactive ","United Kingdom",7.62,"Hotel / Restaurant","Brown,Green,Yellow"
"https://www.awwwards.com/sites/branded07","Month","Branded07","Online Web Design Portfolio of Rob Palmer","Rob Palmer / Branded07 ","United Kingdom",7.84,"Magazine / Newspaper / Blog,Portfolio","Black,Blue,White"
"https://www.awwwards.com/sites/the-pixel","Month","The Pixel","The Pixel provides the most ingenious design and marketing solutions on the web. And with a track record of absolute excellence, you’re in good hands.","The Pixel ","United Kingdom",7.88,"Magazine / Newspaper / Blog","Blue"
"https://www.awwwards.com/sites/world-of-merix","Month","World of Merix","Javascript driven microsite showcasing Merix Studio skills and clients.[gallery]","Merix Studio","Poland",7.85,"Games & Entertainment,Other,Portfolio,jQuery","Black,Green,Orange"
